playerId,nameFull,position,collegeId,college,ageAtDraft
19940222,Marty Moore,LB,40506,Kentucky,23.115068493150684
19940401,Jay Bellamy,DB,7102,Rutgers,21.80821917808219
19940402,Kurt Warner,QB,50701,Northern Iowa,22.854794520547944
19940403,David Binn,LS,94720,California,22.227397260273968
19940404,Ethan Albright,LS,27599,North Carolina,22.997260273972607
19940405,Shelton Quarles,LB,37240,Vanderbilt,22.632876712328766
19940406,Bernard Whittington,DL,47405,Indiana,22.693150684931503
19940407,Jay Williams,DE,27106,Wake Forest,22.54520547945205
19940408,Mark Dixon,OT,22904,Virginia,23.42465753424657
19940409,Jay Fiedler,QB,3755,Dartmouth (NH),22.334246575342465
19940410,Tony Carter,FB,55455,Minnesota,21.682191780821924
19940411,Walter Rasby,TE,27106,Wake Forest,21.641095890410963
19940412,Ernie Brown,DE,13244,Syracuse,23.128767123287673
19940413,D'Marco Farr,DT,98195,Washington,22.89041095890411
19940414,Bobby Hamilton,DE,39406,Southern Miss,22.83013698630137
19940415,James McKnight,WR,24502,Liberty (VA),21.86575342465753
19940417,Michael Batiste,OG,70118,Tulane,23.34794520547945
19940418,Chris Boniol,K,71272,Louisiana Tech,22.389041095890413
19940419,Richie Cunningham,K,70504,Louisiana Lafayette,23.698630136986303
19940420,Matt Joyce,OL,23173,Richmond,22.082191780821923
19940421,Hurvin McCormack,DE,47405,Indiana,22.063013698630137
19940422,Tony Richardson,FB,36849,Auburn,22.367123287671234
19940423,Jeff Wilkins,K,44555,Youngstown State (OH),22.02739726027397
19940424,Brent Alexander,S,37209,Tennessee State,22.805479452054797
19940425,Matt Campbell,OG,29208,South Carolina,21.79178082191781
19940426,Keith Elias,RB,8544,Princeton,22.235616438356168
19940427,Tyoka Jackson,DE,16802,Penn State,22.435616438356167
19940428,Vaughn Booker,DE,45221,Cincinnati,26.180821917808217
19940429,Ron Rivers,RB,93740,Frenso State (CA),22.46027397260274
19940430,Rick Lyle,DE,65211,Missouri,23.172602739726035
19940431,Dwayne Carswell,OL,24502,Liberty (VA),22.279452054794522
19940432,Rod Smith,WR,64801,Missouri Southern State,23.95890410958904
19940433,Quentin Neujahr,C,66506,Kansas State,23.246575342465754
19940434,Jerry Ellison,RB,37403,Chattanooga State,22.358904109589037
19940435,Rich Tylski,OG,84322,Utah State,23.16986301369863
19940436,Mike Hollis,K,83844,Idaho,21.936986301369863
19940437,Jeff Brohm,QB,40292,Louisville,23.01643835616439
19940438,John Bock,C,47809,Indiana State,23.213698630136985
19940439,Bernardo Harris,LB,27599,North Carolina,22.53972602739726
19940440,Andy McCollum,C,43606,Toledo,23.90958904109589
19940441,Tito Wooten,DB,71209,Louisiana-Monroe,22.38082191780822
19940442,John Davis,TE,66801,Emporia State (KS),20.95890410958904
19940443,Calvin Jackson,DB,36849,Auburn,21.5013698630137
19940444,Mac Cody,WR,38152,Memphis,21.726027397260275
19940445,Marcus Pollard,TE,61625,Bradley (IL),22.221917808219175
19940447,James Atkins,OT,70504,Louisiana Lafayette,24.252054794520546
19940449,J.J. McCleskey,DB,37998,Tennessee,24.054794520547944
19940450,Josh Miller,P,85721,Arizona,23.794520547945204
19940451,Leo Araguz,P,75962,Stephen F. Austin (TX),24.279452054794522
19940500,Jeff Garcia,QB,95192,San Jose State,24.17808219178082
19940800,Charlie Clemons,OLB,30602,Georgia,21.819178082191783
19940803,Aaron Bailey,WR,40292,Louisville,22.515068493150686
19940804,Jim Ballard,QB,44601,Mount Union (OH),22.035616438356165
19940805,Rudy Barber,OG,33124,Miami (FL),22.605479452054798
19940808,William Bell,RB,30332,Georgia Tech,22.772602739726032
19940812,Beno Bryant,RB,98195,Washington,23.326027397260276
19940816,Brett Carolan,TE,99164,Washington State,23.123287671232877
19940827,Jed Devries,OT,84322,Utah State,23.31232876712329
19940829,Corey Dixon,WR,68588,Nebraska,22.2
19940830,Ernest Dixon,OLB,29208,South Carolina,22.534246575342465
19940851,Jim Hanna,DE,40292,Louisville,22.720547945205478
19940856,Ray Jacobs,DE,27599,North Carolina,21.695890410958906
19940859,Dwayne Joseph,DB,13244,Syracuse,21.906849315068488
19940861,Alan Kline,OT,43210,Ohio State,22.93150684931507
19940866,Kenny Lopez,DT,33124,Miami (FL),24.301369863013697
19940875,Todd Norman,OG,46556,Notre Dame,22.632876712328766
19940877,Brian O'Neal,FB,16802,Penn State,24.175342465753427
19940881,Terry Richardson,RB,13244,Syracuse,22.558904109589037
19940884,Patrick Scott,OLB,29117,South Carolina State,22.90410958904109
19940887,Dexter Seigler,DB,33124,Miami (FL),22.298630136986297
19940892,Terry Smith,WR,29631,Clemson,23.02739726027397
19940893,Irving Spikes,RB,71209,Louisiana-Monroe,23.356164383561644
19940901,Tommy Thompson,P,97403,Oregon,22.005479452054796
19940904,Matt Werner,DE,90095,UCLA,22.876712328767123
19940992,Scott Player,P,32306,Florida State,24.367123287671234
19950001,KiJana Carter,RB,16802,Penn State,21.621917808219177
19950002,Tony Boselli,OT,90089,USC,23.02739726027397
19950003,Steve McNair,QB,39096,Alcorn State (MS),22.197260273972606
19950004,Michael Westbrook,WR,80309,Colorado,22.805479452054797
19950005,Kerry Collins,QB,16802,Penn State,22.323287671232876
19950006,Kevin Carter,DE,32611,Florida,21.5972602739726
19950007,Mike Mamula,DE,2459,Boston,21.701369863013703
19950008,Joey Galloway,WR,43210,Ohio State,23.435616438356167
19950009,Kyle Brady,TE,16802,Penn State,23.28493150684932
19950010,J.J. Stokes,WR,90095,UCLA,22.556164383561644
19950011,Derrick L. Alexander,DE,32306,Florida State,21.45205479452055
19950012,Warren Sapp,DT,33124,Miami (FL),22.353424657534248
19950013,Mark Fields,LB,99164,Washington State,22.463013698630142
19950014,Ruben Brown,OG,15260,Pittsburgh,23.2027397260274
19950015,Ellis Johnson,DT,32611,Florida,21.49041095890411
19950016,Hugh Douglas,DE,45384,Central State (OH),23.67945205479452
19950017,Tyrone Wheatley,RB,48109,Michigan,23.271232876712325
19950018,Napoleon Kaufman,RB,98195,Washington,21.887671232876716
19950019,James Stewart,RB,37998,Tennessee,23.334246575342465
19950020,Luther Elliss,DT,84112,Utah,22.098630136986298
19950021,Rashaan Salaam,RB,80309,Colorado,20.55068493150685
19950022,Tyrone Poole,DB,31030,Fort Valley State (GA),23.23013698630137
19950023,Ty Law,DB,48109,Michigan,21.208219178082192
19950024,Korey Stringer,OT,43210,Ohio State,20.969863013698628
19950025,Billy Milner,OT,77006,Houston,22.849315068493148
19950026,Devin Bush,S,32306,Florida State,21.81643835616439
19950027,Mark Bruener,TE,98195,Washington,22.610958904109587
19950028,Derrick Brooks,LB,32306,Florida State,22.024657534246572
19950029,Blake Brockermeyer,OT,78712,Texas,22.04383561643836
19950030,Craig Powell,LB,43210,Ohio State,23.454794520547942
19950031,Trezelle Jenkins,OT,48109,Michigan,22.123287671232877
19950032,Craig Newsome,DB,85287,Arizona State,23.71506849315068
19950033,Matt O'Dwyer,OG,60208,Northwestern,22.65205479452055
19950034,Terrance Shaw,DB,75962,Stephen F. Austin (TX),21.457534246575342
19950035,Anthony Cook,DE,29117,South Carolina State,22.90958904109589
19950036,Shawn King,DE,71209,Louisiana-Monroe,22.841095890410962
19950037,Cory Raymer,C,53706,Wisconsin,22.150684931506852
19950038,Zach Wiegert,OG,68588,Nebraska,22.695890410958906
19950039,Christian Fauria,TE,80309,Colorado,23.5972602739726
19950040,Brian DeMarco,OG,48824,Michigan State,23.049315068493147
19950041,Ron Davis,DB,37998,Tennessee,23.172602739726035
19950042,Orlando Thomas,S,70504,Louisiana Lafayette,22.515068493150686
19950043,Melvin Johnson,DB,40506,Kentucky,23.03287671232877
19950044,Ray Zellars,RB,46556,Notre Dame,22.09041095890411
19950045,Todd Collins,QB,48109,Michigan,23.476712328767125
19950046,Sherman Williams,RB,35487,Alabama,21.704109589041096
19950047,Frank Sanders,WR,36849,Auburn,22.189041095890413
19950048,Ken Dilger,TE,61801,Illinois,24.232876712328768
19950049,Barret Robbins,C,76109,Texas Christian,21.668493150684927
19950050,Bobby Taylor,DB,46556,Notre Dame,21.328767123287676
19950051,Terrell Fletcher,RB,53706,Wisconsin,21.616438356164387
19950052,Pat Riley,DE,33124,Miami (FL),23.136986301369863
19950053,Andrew Greene,OG,47405,Indiana,25.591780821917812
19950054,Scott Gragg,OT,59812,Montana,23.16164383561644
19950055,Corey Fuller,DB,32306,Florida State,23.99178082191781
19950056,Todd Sauerbrun,P,26506,West Virginia,22.30958904109589
19950057,Ted Johnson,LB,80309,Colorado,22.39452054794521
19950058,Barrett Brooks,OT,66506,Kansas State,22.97808219178082
19950059,Kendell Watkins,TE,39762,Mississippi State,22.136986301369863
19950060,Kordell Stewart,QB,80309,Colorado,22.528767123287672
19950061,Jimmy Oliver,WR,76109,Texas Christian,22.23835616438356
19950062,Jesse James,C,39762,Mississippi State,23.61369863013699
19950063,Shane Hannah,OG,48824,Michigan State,23.517808219178075
19950064,Bryan Schwartz,LB,57197,Augustana (SD),23.394520547945213
19950065,Darius Holland,DT,80309,Colorado,21.46027397260274
19950066,William Henderson,FB,27599,North Carolina,24.18630136986301
19950067,Chris Sanders,WR,43210,Ohio State,22.96986301369863
19950068,Darryl Pounds,DB,70301,Nicholls State (LA),22.767123287671232
19950069,Melvin Tuten,OT,13244,Syracuse,23.46027397260274
19950070,David Sloan,TE,87131,New Mexico,22.884931506849323
19950071,Chris Hudson,S,80309,Colorado,23.558904109589037
19950072,Greg Jefferson,DE,32816,Central Florida,23.65753424657534
19950073,Brian Williams,LB,90089,USC,22.358904109589037
19950074,Curtis Martin,RB,15260,Pittsburgh,21.98904109589041
19950075,Mike Verstegen,OG,53706,Wisconsin,23.50958904109589
19950076,Marlon Kerner,DB,43210,Ohio State,22.10958904109589
19950077,Lorenzo Styles,LB,43210,Ohio State,21.235616438356164
19950078,Chris Jones,WR,33124,Miami (FL),23.723287671232878
19950079,Zack Crockett,FB,32306,Florida State,22.4
19950080,Stoney Case,QB,87131,New Mexico,22.805479452054797
19950081,Tamarick Vanover,WR,32306,Florida State,21.167123287671235
19950082,Steve McLaughlin,K,85721,Arizona,23.56986301369863
19950083,Sean Harris,LB,85721,Arizona,23.16986301369863
19950084,Eric Zeier,QB,30602,Georgia,22.63835616438357
19950085,Rodney Young,DB,70803,Louisiana State,22.252054794520546
19950086,Joe Aska,RB,73034,Central Oklahoma,22.786301369863008
19950087,Evan Pilgrim,OG,84602,BYU,22.701369863013703
19950088,Jimmy Hitchcock,DB,27599,North Carolina,24.46575342465753
19950089,Rodney Thomas,RB,77843,Texas A&M,22.076712328767123
19950090,Antonio Freeman,WR,24061,Virginia Tech,22.917808219178077
19950091,Brenden Stai,OG,68588,Nebraska,23.076712328767123
19950092,Charlie Williams,DB,43403,Bowling Green (OH),23.232876712328768
19950093,Don Sasa,DT,99164,Washington State,22.610958904109587
19950094,Mike Frederick,DE,22904,Virginia,22.723287671232878
19950095,Torey Hunter,DB,99164,Washington State,23.21095890410959
19950096,Damien Covington,LB,27607,NC State,22.39452054794521
19950097,Troy Dumas,LB,68588,Nebraska,22.572602739726022
19950098,Preston Harrison,LB,43210,Ohio State,23.61917808219178
19950099,Rob Johnson,QB,90089,USC,22.10958904109589
19950100,Chris Cowart,LB,32306,Florida State,23.871232876712327
19950101,Michael Roan,TE,53706,Wisconsin,22.660273972602734
19950102,Sam Shade,S,35487,Alabama,21.86849315068493
19950103,Larry Jones,RB,33124,Miami (FL),24.194520547945213
19950104,Aaron Hayden,RB,37998,Tennessee,22.038356164383558
19950105,Jerry Wilson,S,70813,Southern (LA),21.778082191780825
19950106,Melvin Hayes,OT,39762,Mississippi State,21.997260273972607
19950107,Tyrone Davis,TE,22904,Virginia,22.824657534246573
19950108,Dameian Jeffries,DE,35487,Alabama,21.972602739726028
19950109,Ken Irvin,DB,38152,Memphis,22.794520547945204
19950110,Eric Bjornson,TE,98195,Washington,23.367123287671234
19950111,Chad May,QB,66506,Kansas State,23.58082191780822
19950112,Dave Wohlabaugh,C,13244,Syracuse,23.038356164383558
19950113,Justin Armour,WR,94305,Stanford,22.317808219178087
19950114,Ray McElroy,DB,61920,Eastern Illlinois,22.73972602739726
19950115,Lovell Pinkney,TE,78712,Texas,22.69041095890411
19950116,Jack Jackson,WR,32611,Florida,22.457534246575346
19950117,Jeff Miller,OT,38677,Mississippi,22.424657534246574
19950118,Mike Morton,LB,27599,North Carolina,23.082191780821923
19950119,Dave Barr,QB,94720,California,22.96712328767123
19950120,Oliver Gibson,DT,46556,Notre Dame,23.117808219178084
19950121,Jamie Brown,OT,32307,Florida A&M,23.008219178082193
19950122,Pete Mitchell,TE,2459,Boston,23.550684931506854
19950123,Mike Thompson,DT,53706,Wisconsin,23.34794520547945
19950124,Ken Brown,LB,24061,Virginia Tech,23.980821917808214
19950125,Donta Jones,LB,68588,Nebraska,22.66575342465753
19950126,Jason Kyle,LS,85287,Arizona State,22.95890410958904
19950127,Tim Hanshaw,OG,84602,BYU,25.002739726027396
19950128,Rob Zatechka,OG,68588,Nebraska,23.405479452054795
19950129,Alundis Brice,DB,38677,Mississippi,24.99178082191781
19950130,Linc Harden,OLB,74078,Oklahoma State,23.049315068493147
19950131,Tony Cline,TE,94305,Stanford,23.42465753424657
19950132,Frank Garcia,C,98195,Washington,23.246575342465754
19950133,Ben Talley,LB,37998,Tennessee,22.786301369863008
19950134,Steve Stenstrom,QB,94305,Stanford,23.34520547945205
19950135,Michael Senters,DB,60208,Northwestern,23.36986301369863
19950136,Tau Pupua,DT,84408,Weber State (UT),23.67397260273973
19950137,Jamie Asher,TE,40292,Louisville,22.487671232876714
19950138,Matt Dyson,LB,48109,Michigan,22.736986301369864
19950139,David Dunn,WR,93740,Frenso State (CA),22.87945205479452
19950140,Mike Scurlock,DB,85721,Arizona,23.16712328767123
19950141,Stephen Boyd,LB,2459,Boston,22.67945205479452
19950142,Carl Greenwood,DB,90095,UCLA,23.128767123287673
19950143,Clifton Abraham,DB,32306,Florida State,23.383561643835613
19950144,John Holecek,LB,61801,Illinois,22.97260273972603
19950145,Roell Preston,WR,38677,Mississippi,22.843835616438355
19950146,Phil Yeboah-Kodie,LB,16802,Penn State,24.263013698630136
19950147,Mike Miller,WR,46556,Notre Dame,22.882191780821923
19950148,William Strong,DB,27607,NC State,23.482191780821925
19950149,Derek West,OT,80309,Colorado,23.082191780821923
19950150,Cedric Davis,DB,37209,Tennessee State,22.635616438356166
19950151,Lee Flowers,DB,30332,Georgia Tech,22.282191780821925
19950152,Rich Owens,DE,18015,Lehigh (PA),22.93150684931507
19950153,Roderick Mullen,DB,71245,Grambling State (LA),22.39178082191781
19950154,Jeff Kysar,OT,85287,Arizona State,22.86849315068493
19950155,Mike Pelton,DT,36849,Auburn,23.372602739726034
19950156,Kez McCorvey,WR,32306,Florida State,23.26027397260274
19950157,James Stewart,RB,33124,Miami (FL),23.38630136986301
19950158,Norman Hand,DT,38677,Mississippi,22.64383561643836
19950159,Gary Walker,DT,36849,Auburn,22.158904109589038
19950160,Jay Barker,QB,35487,Alabama,23.019178082191786
19950161,Lance Brown,S,47405,Indiana,23.232876712328768
19950162,Omar Ellison,WR,32306,Florida State,23.55342465753425
19950163,Ronald Cherry,OT,70607,McNeese State (LA),23.03287671232877
19950164,Jerrott Willard,LB,94720,California,22.794520547945204
19950165,Lance Scott,C,84112,Utah,23.197260273972606
19950166,Edward Hervey,WR,90089,USC,21.980821917808214
19950167,Tito Paul,DB,43210,Ohio State,22.926027397260274
19950168,Dana Howard,LB,61801,Illinois,23.16986301369863
19950169,Ryan Christopherson,RB,82071,Wyoming,22.75342465753425
19950170,Travis Jervey,RB,29409,Citadel,22.97808219178082
19950171,Andrew Peterson,OT,98195,Washington,22.876712328767123
19950172,Marcus Price,OT,70803,Louisiana State,23.150684931506852
19950173,Charlie Simmons,WR,30332,Georgia Tech,22.671232876712327
19950174,Hicham El-Mashtoub,C,85721,Arizona,22.961643835616442
19950175,Ryan Grigson,OT,47906,Purdue,23.175342465753427
19950176,Brian Thure,OT,94720,California,21.646575342465752
19950177,Troy Sienkiewicz,OG,88003,New Mexico State,22.917808219178077
19950178,Eddie Mason,LB,27599,North Carolina,23.298630136986297
19950179,Wardell Rouse,LB,29631,Clemson,22.882191780821923
19950180,Henry McMillian,DT,32611,Florida,23.528767123287672
19950181,Travis Hall,DT,84602,BYU,22.73150684931507
19950182,Fritz Fequiere,OG,52242,Iowa,23.23835616438356
19950183,Brandon Harrison,WR,76801,Howard Payne,23.63013698630137
19950184,Lee DeRamus,WR,53706,Wisconsin,22.67397260273973
19950185,Shannon Clavelle,DE,80309,Colorado,21.53972602739726
19950186,Kevin Hickman,TE,21402,US Naval Academy,23.687671232876717
19950187,Brian Gelzheiser,LB,16802,Penn State,23.2054794520548
19950188,Steve Strahan,DT,76706,Baylor,22.493150684931507
19950189,John Solomon,LB,77341,Sam Houston State (TX),21.46027397260274
19950190,Eli Herring,OT,84602,BYU,25.805479452054797
19950191,Jerry Colquitt,QB,37998,Tennessee,22.83013698630137
19950192,Cory Schlesinger,FB,68588,Nebraska,22.843835616438355
19950193,Kenny Gales,DB,53706,Wisconsin,23.071232876712326
19950194,Jeff Kopp,LB,90089,USC,23.805479452054797
19950195,Dino Philyaw,RB,97403,Oregon,24.49315068493151
19950196,Terrell Davis,RB,30602,Georgia,22.495890410958904
19950197,Craig Whelihan,QB,95211,Pacific (CA),24.035616438356165
19950198,Carl Reeves,DE,27607,NC State,23.36164383561644
19950199,Barron Miles,DB,68588,Nebraska,23.32054794520548
19950200,Tony Berti,OT,80309,Colorado,22.849315068493148
19950201,Antonio Armstrong,LB,77843,Texas A&M,21.531506849315072
19950202,Bryan Proby,DT,85287,Arizona State,23.408219178082188
19950203,Eddie Goines,WR,27607,NC State,22.695890410958906
19950204,Jamal Duff,DE,92115,San Diego State,23.128767123287673
19950205,Anthony Bridges,DB,76203,North Texas,22.317808219178087
19950206,Charles Way,FB,22904,Virginia,22.331506849315073
19950207,Tom Barndt,DT,15260,Pittsburgh,23.12054794520548
19950208,Fred McCrary,FB,39762,Mississippi State,22.602739726027398
19950209,Chad Cota,S,97403,Oregon,23.720547945205478
19950210,Kevin Bouie,RB,39762,Mississippi State,23.693150684931503
19950211,C.J. Richardson,DB,33124,Miami (FL),22.87945205479452
19950212,Billy Williams,WR,37998,Tennessee,23.89041095890411
19950213,John Walsh,QB,84602,BYU,22.372602739726027
19950214,Gerald McBurrows,S,66045,Kansas,21.553424657534247
19950215,Steve Ingram,OT,20740,Maryland,23.97260273972603
19950216,Keif Bryant,DE,7102,Rutgers,22.126027397260273
19950217,Curtis Ceaser,WR,71245,Grambling State (LA),22.709589041095892
19950218,Steve Russ,LB,80840,Air Force Academy,22.610958904109587
19950219,Curtis Marsh,WR,84112,Utah,24.42465753424657
19950220,Herman O'Berry,DB,97403,Oregon,23.797260273972608
19950221,Tom Nutten,OG,49008,Western Michigan,23.887671232876716
19950222,Byron Chamberlain,TE,68787,Wayne State (NE),23.528767123287672
19950223,Jessie Cox,LB,77004,Texas Southern,23.635616438356166
19950224,Wesley Leasy,LB,39762,Mississippi State,23.63835616438357
19950225,Bryne Diehl,P,35487,Alabama,23.35342465753425
19950226,Scott Turner,DB,61801,Illinois,23.16712328767123
19950227,Jeff Rodgers,DE,78363,Texas A&M-Kingsville,21.87945205479452
19950228,Hessley Hempstead,OG,66045,Kansas,23.24383561643836
19950229,Jamal Cox,LB,30332,Georgia Tech,23.265753424657536
19950230,Adam Timmerman,OG,57007,South Dakota State,23.704109589041096
19950231,A.C. Tellison,WR,33124,Miami (FL),23.64383561643836
19950232,Jose White,DT,20059,Howard (DC),22.153424657534245
19950233,Corey Swinson,DT,23669,Hampton (VA),25.367123287671234
19950234,Carlos Yancy,DB,30602,Georgia,24.83835616438356
19950235,Henry Bailey,WR,89154,Nevada-Las Vegas,22.158904109589038
19950236,Oscar Sturgis,DE,27599,North Carolina,24.290410958904108
19950237,Mark Montreuil,DB,5,Concordia (Canada),23.328767123287676
19950238,Herbert Coleman,DE,78212,Trinity,23.64657534246575
19950239,Bronzell Miller,DE,84112,Utah,23.542465753424654
19950240,J.T. Thomas,WR,85287,Arizona State,23.797260273972608
19950241,Chad Eaton,DT,99164,Washington State,23.057534246575347
19950242,Travis Davis,S,46556,Notre Dame,22.293150684931508
19950243,Jason Fisk,DT,94305,Stanford,22.64383561643836
19950244,Darick Holmes,RB,97201,Portland State (OR),23.824657534246573
19950245,John Burrough,DE,82071,Wyoming,22.945205479452056
19950246,Shannon Myers,WR,28601,Lenoir-Rhyne,21.863013698630137
19950247,Cole Ford,K,90089,USC,22.32054794520548
19950248,Howard Smothers,OT,32114,Bethune-Cookman (FL),21.44383561643836
19950249,Michael Reed,DB,2459,Boston,22.695890410958906
19950400,Anthony Brown,OT,84112,Utah,22.471232876712328
19950401,Ron Rice,S,49201,Eastern Michigan,22.463013698630142
19950402,Oronde Gadsden,WR,27110,Winston-Salem State (NC),23.687671232876717
19950403,Wayne Chrebet,WR,11549,Hofstra (NY),21.701369863013703
19950404,Ryan Kuehl,LS,22904,Virginia,23.273972602739725
19950405,Mike Barber,LB,29631,Clemson,23.46575342465753
19950406,Donald Willis,OG,27411,North Carolina A&T,21.78356164383561
19950407,Mike Gruttadauria,C,32816,Central Florida,22.389041095890413
19950408,Troy Drake,OT,47405,Indiana,22.950684931506853
19950409,Brett Bech,WR,70803,Louisiana State,23.687671232876717
19950410,Tom Hutton,P,37998,Tennessee,22.802739726027397
19950411,Josh Evans,DT,35294,Alabama- Birmingham,22.63835616438357
19950412,Joe Nedney,K,95192,San Jose State,22.098630136986298
19950413,Fabien Bownes,WR,61455,Western Illinois,23.158904109589038
19950414,Jon Baker,K,85287,Arizona State,22.704109589041096
19950415,Marlon Forbes,DB,16802,Penn State,23.339726027397266
19950416,Billy Davis,WR,15260,Pittsburgh,22.80821917808219
19950417,Don Davis,LB,66045,Kansas,22.358904109589037
19950418,Kwamie Lassiter,DB,66045,Kansas,25.4
19950419,Riddick Parker,DT,27599,North Carolina,22.432876712328767
19950420,Clif Groce,FB,77843,Texas A&M,22.742465753424653
19950421,Scott Blanton,K,73019,Oklahoma,21.82191780821918
19950422,Reggie Jones,WR,70803,Louisiana State,23.97260273972603
19950423,Keith Washington,DE,89154,Nevada-Las Vegas,22.356164383561644
19950424,Kelly Holcomb,QB,37130,Middle Tennessee State,21.8
19950425,James Roberson,DE,32306,Florida State,23.98630136986301
19950426,Greg DeLong,TE,27599,North Carolina,22.06575342465753
19950427,Vashone Adams,DB,49201,Eastern Michigan,21.621917808219177
19950428,Andre Royal,LB,35487,Alabama,22.4027397260274
19950429,Jerry Drake,DE,68901,Hastings,25.802739726027397
19950430,Josh Taves,DE,2115,Northeastern,22.95616438356164
19950431,James Logan,LB,38152,Memphis,22.389041095890413
19950432,Willie Whitehead,DE,36849,Auburn,22.249315068493146
19950433,Mike Sheldon,OT,49401,Grand Valley State (MI),21.884931506849323
19950434,Brandon Bennett,RB,29208,South Carolina,22.227397260273968
19950436,Junior Bryant,DE,46556,Notre Dame,24.279452054794522
19950671,Jeff Crowell,K,97201,Portland State (OR),21.728767123287675
19950782,Ralf Kleinmann,K,1,No College,24.126027397260273
19950812,Tony Bouie,S,85721,Arizona,22.720547945205478
19950827,Michael Davis,FB,39762,Mississippi State,23.80821917808219
19950831,Shayne Edge,P,32611,Florida,23.684931506849317
19950842,Hason Graham,WR,30602,Georgia,24.10410958904109
19950843,Roger Graham,RB,6320,New Haven (CT),22.46575342465753
19950858,Tommy Johnson,DB,35487,Alabama,23.394520547945213
19950859,Jeff Jones,OT,77843,Texas A&M,22.90958904109589
19950861,Tony Jones,S,13244,Syracuse,23.194520547945213
19950863,Carl Kidd,S,72701,Arkansas,21.86849315068493
19950865,Scotty Lewis,DE,76706,Baylor,23.326027397260276
19950885,David Rhodes,WR,32816,Central Florida,23.117808219178084
19950890,Chris Shelling,S,36849,Auburn,22.47945205479452
19950895,Freddie Solomon,WR,29117,South Carolina State,22.698630136986303
19950950,Robert Flickinger,DE,40324,Georgetown (KY),23.432876712328767
19960001,Keyshawn Johnson,WR,90089,USC,23.76164383561644
19960002,Kevin Hardy,LB,61801,Illinois,22.756164383561643
19960003,Simeon Rice,DE,61801,Illinois,22.16712328767123
19960004,Jonathan Ogden,OT,90095,UCLA,21.736986301369864
19960005,Cedric Jones,DE,73019,Oklahoma,21.98904109589041
19960006,Lawrence Phillips,RB,68588,Nebraska,20.95616438356164
19960007,Terry Glenn,WR,43210,Ohio State,21.75890410958904
19960008,Tim Biakabutuka,RB,48109,Michigan,22.252054794520546
19960009,Ricky Dudley,TE,43210,Ohio State,23.78082191780822
19960010,Willie Anderson,OT,36849,Auburn,20.791780821917808
19960011,Alex Molden,DB,97403,Oregon,22.726027397260275
19960012,Regan Upshaw,DE,94720,California,20.704109589041096
19960013,Walt Harris,DB,39762,Mississippi State,21.709589041095892
19960014,Eddie George,RB,43210,Ohio State,22.58630136986301
19960015,John Mobley,LB,19530,Kutztown (PA),22.542465753424654
19960016,Duane Clemons,DE,94720,California,21.926027397260274
19960017,Reggie Brown,LB,77843,Texas A&M,21.575342465753426
19960018,Eddie Kennison,WR,70803,Louisiana State,23.263013698630136
19960019,Marvin Harrison,WR,13244,Syracuse,23.668493150684927
19960020,Daryl Gardener,DT,76706,Baylor,23.164383561643834
19960021,Pete Kendall,OG,2459,Boston,22.797260273972608
19960022,Marcus Jones,DE,27599,North Carolina,22.695890410958906
19960023,Jeff Hartings,OG,16802,Penn State,23.632876712328766
19960024,Eric Moulds,WR,39762,Mississippi State,22.775342465753425
19960025,Jermane Mayberry,OG,78363,Texas A&M-Kingsville,22.65753424657534
19960026,Ray Lewis,LB,33124,Miami (FL),20.947945205479453
19960027,John Michels,OT,90089,USC,23.10410958904109
19960028,Jerome Woods,S,38152,Memphis,23.10958904109589
19960029,Jamain Stephens,OT,27411,North Carolina A&T,22.293150684931508
19960030,Andre Johnson,OT,16802,Penn State,22.668493150684927
19960031,Alex Van Dyke,WR,89557,Nevada,21.756164383561643
19960032,Leeland McElroy,RB,77843,Texas A&M,21.835616438356166
19960033,Tony Brackens,DE,78712,Texas,21.331506849315073
19960034,Amani Toomer,WR,48109,Michigan,21.63013698630137
19960035,Mike Alstott,FB,47906,Purdue,22.34520547945205
19960036,Lawyer Milloy,S,98195,Washington,22.446575342465753
19960037,Kavika Pittman,DE,70607,McNeese State (LA),21.54520547945205
19960038,Bryant Mix,DE,39096,Alcorn State (MS),23.745205479452054
19960039,Marco Battaglia,TE,7102,Rutgers,23.249315068493146
19960040,Je'Rod Cherry,S,94720,California,22.906849315068488
19960041,Bryan Still,WR,24061,Virginia Tech,21.895890410958906
19960042,Tony Banks,QB,48824,Michigan State,23.057534246575347
19960043,Muhsin Muhammad,WR,48824,Michigan State,22.975342465753428
19960044,Tory James,DB,70803,Louisiana State,22.93972602739726
19960045,James Manley,DT,37240,Vanderbilt,21.79178082191781
19960046,Israel Ifeanyichukwu,DE,90089,USC,25.43013698630137
19960047,Fred Thomas,DB,38238,Tennessee-Martin,22.621917808219177
19960048,Jason Layman,OG,37998,Tennessee,22.742465753424653
19960049,Randall Godfrey,LB,30602,Georgia,23.054794520547944
19960050,Patrick Sapp,LB,29631,Clemson,22.95890410958904
19960051,Dedric Mathis,DB,77006,Houston,22.58082191780822
19960052,Bobby Engram,WR,16802,Penn State,23.298630136986297
19960053,Gabe Northern,LB,70803,Louisiana State,21.882191780821923
19960054,Jason Dunn,TE,40475,Eastern Kentucky,22.44383561643836
19960055,DeRon Jenkins,DB,37998,Tennessee,22.446575342465753
19960056,Derrick Mayes,WR,46556,Notre Dame,22.24109589041096
19960057,Lance Johnstone,DE,19122,Temple,22.87397260273973
