playerId,nameFull,position,teamId,gameId,fumbles,interceptions,sacks,#players-pos-league,#games-pos-league,#fumbles-pos-league,#int-pos-league,#sacks-pos-league
20130045.0,Kevin Minter,LB,3800.0,135.0,,2.0,4.0,867.0,41106.0,32.0,874.0,4707.0
20110103.0,Sam Acho,LB,3800.0,158.0,,2.0,23.0,867.0,41106.0,32.0,874.0,4707.0
20100026.0,Dan Williams,DT,3800.0,80.0,,,2.0,580.0,37418.0,2.0,88.0,3901.0
20110603.0,JoJo Dickson,LB,3800.0,8.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20100121.0,Keenan Clayton,LB,3800.0,8.0,,,,867.0,41106.0,32.0,874.0,4707.0
20080050.0,Calais Campbell,DE,3800.0,178.0,,2.0,87.0,608.0,37394.0,2.0,217.0,9197.0
20090092.0,Jerraud Powers,DB,3800.0,80.0,,6.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20040064.0,Darnell Dockett,DT,3800.0,8.0,,,,580.0,37418.0,2.0,88.0,3901.0
20140408.0,Justin Renfrow,DT,3800.0,8.0,,,2.0,580.0,37418.0,2.0,88.0,3901.0
20120849.0,Eddie Pleasant,S,2120.0,81.0,,6.0,10.0,411.0,26572.0,92.0,1926.0,775.0
20090165.0,Chris Clemons,S,2120.0,8.0,1.0,,,411.0,26572.0,92.0,1926.0,775.0
20080461.0,Elbert Mack,DB,2120.0,14.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20130717.0,A.J. Bouye,DB,2120.0,134.0,,34.0,4.0,1104.0,51097.0,283.0,3715.0,841.0
20110516.0,Josh Victorian,DB,2120.0,8.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20110189.0,Mike Mohamed,LB,2120.0,34.0,,2.0,,867.0,41106.0,32.0,874.0,4707.0
20140564.0,Max Bullough,LB,2120.0,8.0,,2.0,,867.0,41106.0,32.0,874.0,4707.0
20120126.0,Jared Crick,DE,2120.0,41.0,,,10.0,608.0,37394.0,2.0,217.0,9197.0
20130733.0,Jawanza Starling,S,2120.0,6.0,,,,411.0,26572.0,92.0,1926.0,775.0
20090639.0,Tim Jamison,DE,2120.0,32.0,,,4.0,608.0,37394.0,2.0,217.0,9197.0
20140825.0,Jason Ankrah,OLB,2120.0,12.0,,,2.0,127.0,7804.0,4.0,131.0,1229.0
20110199.0,Jerrell Powe,DT,2120.0,40.0,,,2.0,580.0,37418.0,2.0,88.0,3901.0
20090125.0,Lawrence Sidbury,DE,2120.0,8.0,,,2.0,608.0,37394.0,2.0,217.0,9197.0
20110485.0,Jeff Tarpinian,LB,2120.0,16.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140177.0,Jeoffrey Pagan,DE,2120.0,40.0,,,,608.0,37394.0,2.0,217.0,9197.0
20120026.0,Whitney Mercilus,LB,2120.0,97.0,,4.0,42.0,867.0,41106.0,32.0,874.0,4707.0
20100238.0,Ricardo Mathews,DE,2120.0,56.0,,,6.0,608.0,37394.0,2.0,217.0,9197.0
20130555.0,Paul Hazel,DE,2120.0,2.0,,,,608.0,37394.0,2.0,217.0,9197.0
20130734.0,Justin Tuggle,OLB,2120.0,26.0,,2.0,,127.0,7804.0,4.0,131.0,1229.0
20140216.0,Andre Hal,DB,2120.0,89.0,,18.0,,1104.0,51097.0,283.0,3715.0,841.0
20140827.0,Chris Young,LB,2120.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20130057.0,D.J. Swearinger,S,2120.0,145.0,1.0,20.0,6.0,411.0,26572.0,92.0,1926.0,775.0
20110042.0,Brooks Reed,LB,2120.0,160.0,,2.0,22.0,867.0,41106.0,32.0,874.0,4707.0
20110060.0,Brandon Harris,DB,2120.0,44.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20100136.0,Kendrick Lewis,S,2120.0,38.0,,4.0,,411.0,26572.0,92.0,1926.0,775.0
20100020.0,Kareem Jackson,DB,2120.0,121.0,,14.0,1.0,1104.0,51097.0,283.0,3715.0,841.0
20140001.0,Jadeveon Clowney,DE,2120.0,102.0,,2.0,56.0,608.0,37394.0,2.0,217.0,9197.0
20140814.0,Julius Warmsley,DE,2120.0,12.0,,,1.0,608.0,37394.0,2.0,217.0,9197.0
20080052.0,Quentin Groves,LB,2120.0,92.0,,,4.0,867.0,41106.0,32.0,874.0,4707.0
20140570.0,Marcus Williams,DB,2120.0,70.0,,6.0,,1104.0,51097.0,283.0,3715.0,841.0
20140836.0,Austin Brown,DT,2120.0,6.0,,,,580.0,37418.0,2.0,88.0,3901.0
20110980.0,Keith Browner,DE,2120.0,12.0,,,,608.0,37394.0,2.0,217.0,9197.0
20120510.0,David Hunter,DT,2120.0,6.0,,,,580.0,37418.0,2.0,88.0,3901.0
20110144.0,Shiloh Keo,DB,2120.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20110011.0,J.J. Watt,DE,2120.0,75.0,,2.0,58.0,608.0,37394.0,2.0,217.0,9197.0
20140838.0,Chris McAllister,LB,2120.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140835.0,Terrance Lloyd,OLB,2120.0,4.0,,,,127.0,7804.0,4.0,131.0,1229.0
20140122.0,Marqueston Huff,S,2100.0,98.0,,2.0,4.0,411.0,26572.0,92.0,1926.0,775.0
20130202.0,Khalid Wooten,DB,2100.0,18.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120543.0,Micah Pellerin,S,2100.0,20.0,,,,411.0,26572.0,92.0,1926.0,775.0
20130248.0,Daimion Stafford,S,2100.0,84.0,,4.0,2.0,411.0,26572.0,92.0,1926.0,775.0
20110251.0,Tommie Campbell,DB,2100.0,26.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20110039.0,Akeem Ayers,LB,2100.0,66.0,,2.0,12.0,867.0,41106.0,32.0,874.0,4707.0
20140151.0,Avery Williamson,LB,2100.0,313.0,,,22.0,867.0,41106.0,32.0,874.0,4707.0
20130602.0,Brandon Copeland,LB,2100.0,53.0,,,6.0,867.0,41106.0,32.0,874.0,4707.0
20140112.0,DaQuan Jones,DT,2100.0,336.0,,,22.0,580.0,37418.0,2.0,88.0,3901.0
20130097.0,Zaviar Gooden,LB,2100.0,106.0,,,,867.0,41106.0,32.0,874.0,4707.0
20130615.0,David Hinds,LB,2100.0,12.0,,,,867.0,41106.0,32.0,874.0,4707.0
20110142.0,Karl Klug,DT,2100.0,312.0,,,12.0,580.0,37418.0,2.0,88.0,3901.0
20090230.0,Moise Fokou,LB,2100.0,24.0,,,,867.0,41106.0,32.0,874.0,4707.0
20040098.0,Shaun Phillips,LB,2100.0,100.0,,,4.0,867.0,41106.0,32.0,874.0,4707.0
20080410.0,Patrick Bailey,LB,2100.0,18.0,1.0,,2.0,867.0,41106.0,32.0,874.0,4707.0
20120536.0,Chigbo Anunoby,DT,2100.0,24.0,,,,580.0,37418.0,2.0,88.0,3901.0
20140920.0,Hakeem Smith,S,2100.0,12.0,,,,411.0,26572.0,92.0,1926.0,775.0
20130142.0,Lavar Edwards,DE,2100.0,54.0,,,2.0,608.0,37394.0,2.0,217.0,9197.0
20040498.0,George Wilson,S,2100.0,120.0,,2.0,2.0,411.0,26572.0,92.0,1926.0,775.0
20140917.0,Ri'Shard Anderson,DB,2100.0,18.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20100123.0,Al Woods,DL,2100.0,213.0,,,5.0,97.0,3445.0,5.0,4.0,279.0
20120115.0,Coty Sensabaugh,DB,2100.0,130.0,,4.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20130247.0,Marc Anthony,DB,2100.0,14.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20090991.0,Lanier Coleman,DT,2100.0,12.0,,,,580.0,37418.0,2.0,88.0,3901.0
20110077.0,Jurrell Casey,DT,2100.0,429.0,,,53.0,580.0,37418.0,2.0,88.0,3901.0
20100016.0,Derrick Morgan,DE,2100.0,297.0,,,56.0,608.0,37394.0,2.0,217.0,9197.0
20090203.0,Jason McCourty,DB,2100.0,246.0,,19.0,,1104.0,51097.0,283.0,3715.0,841.0
20080558.0,Ropati Pitoitua,DE,2100.0,90.0,,,4.0,608.0,37394.0,2.0,217.0,9197.0
20080407.0,Wesley Woodyard,LB,2100.0,435.0,,4.0,26.0,867.0,41106.0,32.0,874.0,4707.0
20060013.0,Kamerion Wimbley,LB,2100.0,96.0,,,4.0,867.0,41106.0,32.0,874.0,4707.0
20060054.0,Bernard Pollard,S,2100.0,48.0,,,2.0,411.0,26572.0,92.0,1926.0,775.0
20140980.0,Winston Wright,DB,2100.0,24.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20130070.0,Blidi Wreh-Wilson,DB,2100.0,141.0,,3.0,,1104.0,51097.0,283.0,3715.0,841.0
20070019.0,Michael Griffin,S,2100.0,114.0,1.0,4.0,6.0,411.0,26572.0,92.0,1926.0,775.0
20090115.0,Sammie Lee Hill,DT,2100.0,108.0,,,8.0,580.0,37418.0,2.0,88.0,3901.0
20120052.0,Zach Brown,LB,2100.0,91.0,,,13.0,867.0,41106.0,32.0,874.0,4707.0
20110109.0,Colin McCarthy,LB,2100.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140550.0,Jake Doughty,LB,1800.0,8.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140197.0,Demetri Goodson,DB,1800.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140085.0,Khyri Thornton,DT,1800.0,28.0,,,,580.0,37418.0,2.0,88.0,3901.0
20140021.0,Ha Ha Clinton-Dix,S,1800.0,138.0,,22.0,4.0,411.0,26572.0,92.0,1926.0,775.0
20130159.0,Micah Hyde,DB,1800.0,147.0,7.0,25.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20120924.0,Chris Banjo,S,1800.0,64.0,,6.0,,411.0,26572.0,92.0,1926.0,775.0
20120677.0,Sean Richardson,S,1800.0,36.0,,,,411.0,26572.0,92.0,1926.0,775.0
20120028.0,Nick Perry,LB,1800.0,87.0,1.0,,39.0,867.0,41106.0,32.0,874.0,4707.0
20130505.0,Jumal Rolle,DB,1800.0,23.0,1.0,8.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20130767.0,Korey Jones,LB,1800.0,6.0,,2.0,,867.0,41106.0,32.0,874.0,4707.0
20140967.0,Luther Robinson,DE,1800.0,18.0,,,,608.0,37394.0,2.0,217.0,9197.0
20130193.0,Nate Palmer,LB,1800.0,101.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140557.0,Mike Pennel,DT,1800.0,125.0,,,5.0,580.0,37418.0,2.0,88.0,3901.0
20120062.0,Casey Hayward,DB,1800.0,226.0,,28.0,,1104.0,51097.0,283.0,3715.0,841.0
20130026.0,Datone Jones,DE,1800.0,75.0,,2.0,10.0,608.0,37394.0,2.0,217.0,9197.0
20100056.0,Mike Neal,DE,1800.0,44.0,,,12.0,608.0,37394.0,2.0,217.0,9197.0
20130232.0,Sam Barrington,LB,1800.0,39.0,,,4.0,867.0,41106.0,32.0,874.0,4707.0
20110131.0,Davon House,DB,1800.0,75.0,,6.0,4.0,1104.0,51097.0,283.0,3715.0,841.0
20140553.0,Carlos Gray,DE,1800.0,8.0,,,,608.0,37394.0,2.0,217.0,9197.0
20140562.0,Ryan White,DB,1800.0,8.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120132.0,Mike Daniels,DE,1800.0,115.0,,,37.0,608.0,37394.0,2.0,217.0,9197.0
20110772.0,Jamari Lattimore,LB,1800.0,22.0,,2.0,,867.0,41106.0,32.0,874.0,4707.0
20140965.0,Charles Clay,S,1800.0,6.0,,,,411.0,26572.0,92.0,1926.0,775.0
20060572.0,Jarrett Bush,DB,1800.0,24.0,,2.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20130634.0,Andy Mulumba,LB,1800.0,16.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20120565.0,Antonio Dennard,DB,1800.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20090218.0,Brad Jones,LB,1800.0,28.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20090026.0,Clay Matthews,LB,1800.0,151.0,,4.0,78.0,867.0,41106.0,32.0,874.0,4707.0
20020002.0,Julius Peppers,DE,1800.0,106.0,,4.0,65.0,608.0,37394.0,2.0,217.0,9197.0
20060724.0,Tramon Williams,DB,1800.0,178.0,4.0,18.0,,1104.0,51097.0,283.0,3715.0,841.0
20100592.0,Sam Shields,DB,1800.0,38.0,1.0,6.0,,1104.0,51097.0,283.0,3715.0,841.0
20060005.0,A.J. Hawk,LB,1800.0,42.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20140121.0,Carl Bradford,OLB,1800.0,12.0,,,,127.0,7804.0,4.0,131.0,1229.0
20130167.0,Josh Boyd,DE,1800.0,46.0,,,,608.0,37394.0,2.0,217.0,9197.0
20090009.0,B.J. Raji,DT,1800.0,6.0,,,,580.0,37418.0,2.0,88.0,3901.0
20140551.0,Jay Elliott,LB,1800.0,35.0,1.0,,12.0,867.0,41106.0,32.0,874.0,4707.0
20140554.0,Adrian Hubbard,OLB,1800.0,8.0,,,4.0,127.0,7804.0,4.0,131.0,1229.0
20140561.0,Joe Thomas,LB,1800.0,57.0,1.0,1.0,1.0,867.0,41106.0,32.0,874.0,4707.0
20040126.0,Jared Allen,DE,810.0,32.0,,,12.0,608.0,37394.0,2.0,217.0,9197.0
20060062.0,Tim Jennings,DB,810.0,36.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140854.0,Derricus Purdy,DB,810.0,2.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20090059.0,Sherrod Martin,S,2250.0,24.0,,2.0,,411.0,26572.0,92.0,1926.0,775.0
20110195.0,J.T. Thomas,LB,2250.0,38.0,,4.0,,867.0,41106.0,32.0,874.0,4707.0
20070237.0,Alan Ball,S,2250.0,18.0,,2.0,,411.0,26572.0,92.0,1926.0,775.0
20080578.0,Marcus Dixon,DE,2100.0,18.0,,,4.0,608.0,37394.0,2.0,217.0,9197.0
20130689.0,Jonathan Willard,LB,2100.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20120558.0,Kendrick Adams,DE,2100.0,8.0,,,,608.0,37394.0,2.0,217.0,9197.0
20130067.0,Bennie Logan,DT,3700.0,98.0,,,5.0,580.0,37418.0,2.0,88.0,3901.0
20120090.0,Jake Bequette,DE,3200.0,6.0,,,2.0,608.0,37394.0,2.0,217.0,9197.0
20140206.0,Jemea Thomas,DB,3200.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120021.0,Chandler Jones,DE,3200.0,228.0,,,121.0,608.0,37394.0,2.0,217.0,9197.0
20130052.0,Jamie Collins,LB,3200.0,120.0,,16.0,32.0,867.0,41106.0,32.0,874.0,4707.0
20120025.0,Dont'a Hightower,LB,3200.0,83.0,,,36.0,867.0,41106.0,32.0,874.0,4707.0
20060135.0,Rob Ninkovich,DE,3200.0,42.0,,2.0,24.0,608.0,37394.0,2.0,217.0,9197.0
20100027.0,Devin McCourty,DB,3200.0,150.0,1.0,24.0,4.0,1104.0,51097.0,283.0,3715.0,841.0
20140953.0,James Morris,LB,3200.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20070014.0,Darrelle Revis,DB,3200.0,66.0,,8.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20080035.0,Brandon Flowers,DB,4400.0,64.0,1.0,6.0,,1104.0,51097.0,283.0,3715.0,841.0
20110018.0,Corey Liuget,DE,4400.0,190.0,,,26.0,608.0,37394.0,2.0,217.0,9197.0
20110982.0,Victor Aiyewa,LB,4400.0,12.0,,,,867.0,41106.0,32.0,874.0,4707.0
20130777.0,Marcus Cromartie,DB,4400.0,14.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140132.0,Kevin Pierre-Louis,OLB,4600.0,90.0,,4.0,1.0,127.0,7804.0,4.0,131.0,1229.0
20130087.0,Jordan Hill,DT,4600.0,34.0,,2.0,14.0,580.0,37418.0,2.0,88.0,3901.0
20141008.0,Thomas Wolfe,DB,4600.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20141012.0,Mike Dobson,DB,4600.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20090592.0,Nate Ness,DB,1540.0,6.0,,4.0,,1104.0,51097.0,283.0,3715.0,841.0
20030046.0,Drayton Florence,DB,1540.0,2.0,1.0,,,1104.0,51097.0,283.0,3715.0,841.0
20130445.0,Aaron Hester,DB,1540.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140116.0,Keith McGill,DB,2520.0,112.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20090104.0,Kaluka Maiava,LB,2520.0,24.0,,,,867.0,41106.0,32.0,874.0,4707.0
20120570.0,J.K. Schaffer,LB,920.0,2.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140018.0,Calvin Pryor,S,3430.0,42.0,,,4.0,411.0,26572.0,92.0,1926.0,775.0
20140195.0,Brandon Dixon,DB,3430.0,47.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20110088.0,Johnny Patrick,DB,3430.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140680.0,Steele Divitto,LB,3430.0,2.0,,,,867.0,41106.0,32.0,874.0,4707.0
20040039.0,Daryl Smith,LB,325.0,80.0,,4.0,2.0,867.0,41106.0,32.0,874.0,4707.0
20110949.0,Will Hill,S,325.0,56.0,,2.0,,411.0,26572.0,92.0,1926.0,775.0
20090977.0,Marrio Norman,DB,325.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140875.0,Tyler Patmon,DB,1200.0,72.0,,6.0,,1104.0,51097.0,283.0,3715.0,841.0
20100571.0,Barry Church,S,1200.0,113.0,,20.0,8.0,411.0,26572.0,92.0,1926.0,775.0
20100008.0,Rolando McClain,LB,1200.0,36.0,,4.0,2.0,867.0,41106.0,32.0,874.0,4707.0
20130645.0,Zach Minter,DT,1200.0,8.0,,,4.0,580.0,37418.0,2.0,88.0,3901.0
20130692.0,Jakar Hamilton,S,1200.0,4.0,,,,411.0,26572.0,92.0,1926.0,775.0
20130864.0,Justin Green,DB,1200.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20080143.0,Orlando Scandrick,DB,1200.0,94.0,,4.0,6.0,1104.0,51097.0,283.0,3715.0,841.0
20100226.0,George Selvie,DE,1200.0,40.0,,,6.0,608.0,37394.0,2.0,217.0,9197.0
20140238.0,Will Smith,OLB,1200.0,6.0,,,,127.0,7804.0,4.0,131.0,1229.0
20070221.0,Trumaine McBride,DB,3410.0,16.0,1.0,2.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20110068.0,Kelvin Sheppard,LB,2200.0,48.0,,8.0,,867.0,41106.0,32.0,874.0,4707.0
20070006.0,LaRon Landry,S,2200.0,32.0,,,6.0,411.0,26572.0,92.0,1926.0,775.0
20090131.0,Gregory Toler,DB,2200.0,40.0,,6.0,2.0,1104.0,51097.0,283.0,3715.0,841.0
20090025.0,Vontae Davis,DB,2200.0,63.0,,8.0,,1104.0,51097.0,283.0,3715.0,841.0
20140932.0,Gannon Conway,DE,2200.0,6.0,,,,608.0,37394.0,2.0,217.0,9197.0
20130149.0,Brandon McGee,DB,2510.0,8.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120065.0,Trumaine Johnson,DB,2510.0,188.0,1.0,14.0,,1104.0,51097.0,283.0,3715.0,841.0
20080066.0,Kendall Langford,DE,2510.0,72.0,,,2.0,608.0,37394.0,2.0,217.0,9197.0
20140241.0,Christian Bryant,S,2510.0,16.0,,,,411.0,26572.0,92.0,1926.0,775.0
20140948.0,Tanner Miller,S,1800.0,6.0,,,,411.0,26572.0,92.0,1926.0,775.0
20100071.0,Morgan Burnett,S,1800.0,127.0,,8.0,12.0,411.0,26572.0,92.0,1926.0,775.0
20110091.0,Akeem Dent,LB,2120.0,23.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20130771.0,Junior Mertile,DB,2120.0,2.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20080113.0,Dwight Lowery,S,200.0,46.0,,4.0,2.0,411.0,26572.0,92.0,1926.0,775.0
20100063.0,Pat Angerer,LB,200.0,6.0,,,,867.0,41106.0,32.0,874.0,4707.0
20140843.0,Theo Agnew,DT,200.0,4.0,,,,580.0,37418.0,2.0,88.0,3901.0
20070192.0,Desmond Bishop,LB,3800.0,14.0,,,,867.0,41106.0,32.0,874.0,4707.0
20100678.0,Marcus Sherels,DB,3000.0,23.0,16.0,,,1104.0,51097.0,283.0,3715.0,841.0
20090231.0,Jamarca Sanford,S,3000.0,10.0,,,,411.0,26572.0,92.0,1926.0,775.0
20100767.0,Andrew Sendejo,S,3000.0,118.0,,18.0,2.0,411.0,26572.0,92.0,1926.0,775.0
20030084.0,Chris Crocker,S,3000.0,4.0,,,,411.0,26572.0,92.0,1926.0,775.0
20110170.0,Mistral Raymond,DB,3000.0,2.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140015.0,Ryan Shazier,OLB,3900.0,67.0,,15.0,,127.0,7804.0,4.0,131.0,1229.0
20030016.0,Troy Polamalu,DB,3900.0,30.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20090453.0,Steve McLendon,DT,3900.0,127.0,,,20.0,580.0,37418.0,2.0,88.0,3901.0
20140998.0,Lew Toler,DB,3900.0,2.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20141014.0,Sam Miller,DB,610.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120072.0,Olivier Vernon,DE,2700.0,129.0,,4.0,67.0,608.0,37394.0,2.0,217.0,9197.0
20110118.0,Jalil Brown,DB,2700.0,6.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120211.0,Scott Solomon,DE,4900.0,26.0,,,8.0,608.0,37394.0,2.0,217.0,9197.0
20070126.0,Dashon Goldson,S,4900.0,32.0,,2.0,,411.0,26572.0,92.0,1926.0,775.0
20090016.0,Larry English,LB,4900.0,30.0,,,6.0,867.0,41106.0,32.0,874.0,4707.0
20130896.0,T.J. Fatinikun,DE,4900.0,26.0,,,2.0,608.0,37394.0,2.0,217.0,9197.0
20100432.0,Kyle Love,DL,2310.0,106.0,,,18.0,97.0,3445.0,5.0,4.0,279.0
20100522.0,Jonathon Amaya,S,2310.0,4.0,,,,411.0,26572.0,92.0,1926.0,775.0
20070083.0,Charles Johnson,DE,750.0,82.0,,,22.0,608.0,37394.0,2.0,217.0,9197.0
20140150.0,Aaron Lynch,DE,4500.0,100.0,,,29.0,608.0,37394.0,2.0,217.0,9197.0
20110007.0,Aldon Smith,LB,4500.0,18.0,,,4.0,867.0,41106.0,32.0,874.0,4707.0
20100712.0,Kion Wilson,LB,4500.0,4.0,,,,867.0,41106.0,32.0,874.0,4707.0
20120407.0,Jerrell Harris,LB,1400.0,4.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20100220.0,Jamar Chaney,LB,1400.0,14.0,,,,867.0,41106.0,32.0,874.0,4707.0
20120470.0,L.J. Fort,LB,1400.0,105.0,,2.0,10.0,867.0,41106.0,32.0,874.0,4707.0
20140538.0,Lou Young,DB,1400.0,6.0,,,2.0,1104.0,51097.0,283.0,3715.0,841.0
20130119.0,Phillip Thomas,S,5110.0,16.0,,,,411.0,26572.0,92.0,1926.0,775.0
20020525.0,Ryan Clark,S,5110.0,36.0,1.0,2.0,2.0,411.0,26572.0,92.0,1926.0,775.0
20080040.0,Tracy Porter,DB,5110.0,10.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20100434.0,Da'Mon Cromartie-Smith,S,5110.0,6.0,,,,411.0,26572.0,92.0,1926.0,775.0
20141006.0,Jeremy Towns,DT,5110.0,2.0,,,,580.0,37418.0,2.0,88.0,3901.0
20120463.0,Tashaun Gipson,S,1050.0,159.0,1.0,33.0,,411.0,26572.0,92.0,1926.0,775.0
20140008.0,Justin Gilbert,DB,1050.0,64.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20100765.0,Royce Adams,WR,1050.0,8.0,,,,37.0,341.0,101.0,20.0,0.0
20120205.0,Billy Winn,DT,1050.0,67.0,,2.0,2.0,580.0,37418.0,2.0,88.0,3901.0
20140973.0,Robert Nelson,DB,1050.0,25.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20100145.0,Nolan Carroll,DB,3700.0,39.0,1.0,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20130005.0,Ezekiel Ansah,DE,1540.0,112.0,,,69.0,608.0,37394.0,2.0,217.0,9197.0
20141016.0,Shamari Benton,LB,1540.0,4.0,,,,867.0,41106.0,32.0,874.0,4707.0
20100217.0,Dekoda Watson,LB,2250.0,50.0,,,7.0,867.0,41106.0,32.0,874.0,4707.0
20120709.0,Neiko Thorpe,DB,2520.0,73.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20110087.0,Drake Nevis,DT,750.0,4.0,,,,580.0,37418.0,2.0,88.0,3901.0
20130742.0,Craig Roh,DE,750.0,2.0,,,,608.0,37394.0,2.0,217.0,9197.0
20120224.0,Alfonzo Dennard,DB,3200.0,16.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20120051.0,Jerel Worthy,DE,3200.0,28.0,,,,608.0,37394.0,2.0,217.0,9197.0
20130720.0,Ja'Gared Davis,LB,3200.0,4.0,,,,867.0,41106.0,32.0,874.0,4707.0
20120823.0,Ben Bass,DT,3200.0,2.0,,,,580.0,37418.0,2.0,88.0,3901.0
20110242.0,Malcolm Smith,LB,4600.0,32.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20100133.0,Kam Chancellor,DB,4600.0,71.0,,8.0,,1104.0,51097.0,283.0,3715.0,841.0
20120154.0,Korey Toomer,LB,4600.0,96.0,,4.0,5.0,867.0,41106.0,32.0,874.0,4707.0
20130815.0,Akeem Auguste,DB,4600.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20110093.0,Chris Conte,DB,810.0,90.0,,10.0,,1104.0,51097.0,283.0,3715.0,841.0
20050031.0,Mike Patterson,DT,3410.0,36.0,,,2.0,580.0,37418.0,2.0,88.0,3901.0
20110831.0,LeQuan Lewis,DB,3430.0,4.0,,2.0,,1104.0,51097.0,283.0,3715.0,841.0
20141022.0,Rakim Cox,DE,2700.0,2.0,,,,608.0,37394.0,2.0,217.0,9197.0
20110897.0,Sterling Moore,DB,1200.0,64.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20080140.0,Brandon Carr,DB,1200.0,238.0,,14.0,8.0,1104.0,51097.0,283.0,3715.0,841.0
20060092.0,Jason Hatcher,DE,5110.0,28.0,,,18.0,608.0,37394.0,2.0,217.0,9197.0
20140450.0,Sammy Seamster,DB,325.0,12.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20130082.0,John Jenkins,DT,3300.0,104.0,,,6.0,580.0,37418.0,2.0,88.0,3901.0
20090042.0,Jairus Byrd,S,3300.0,48.0,,,,411.0,26572.0,92.0,1926.0,775.0
19990007.0,Champ Bailey,DB,3300.0,4.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20120246.0,Terrence Frederick,DB,3300.0,10.0,,,,1104.0,51097.0,283.0,3715.0,841.0
20140203.0,Andrew Jackson,LB,2200.0,26.0,,,2.0,867.0,41106.0,32.0,874.0,4707.0
20141023.0,Rob Ruggiero,LB,2200.0,4.0,,,,867.0,41106.0,32.0,874.0,4707.0
20100104.0,Alterraun Verner,DB,4900.0,61.0,,4.0,,1104.0,51097.0,283.0,3715.0,841.0
20080011.0,Leodis McKelvin,DB,610.0,24.0,10.0,8.0,,1104.0,51097.0,283.0,3715.0,841.0
20090015.0,Brian Cushing,LB,2120.0,50.0,,,10.0,867.0,41106.0,32.0,874.0,4707.0
