playerId,nameFull,position,collegeId,college,heightInches,weight,ageAtDraft
20110821,Orie Lemon,LB,74078,Oklahoma State,73.0,242.0,23
20110057,Mikel Leshoure,RB,61801,Illinois,72.0,233.0,21
20110205,Lazarius Levingston,DE,70803,Louisiana State,76.0,292.0,23
20110149,Dion Lewis,RB,15260,Pittsburgh,68.0,195.0,20
20110576,Alex Linnenkohl,C,97331,Oregon State,74.0,304.0,23
20110059,Greg Little,WR,27599,North Carolina,74.0,220.0,21
20110018,Corey Liuget,DE,61801,Illinois,74.0,300.0,21
20110237,Greg Lloyd,LB,6269,Connecticut,73.0,247.0,22
20110793,Derrick Locke,RB,40506,Kentucky,69.0,190.0,21
20110008,Jake Locker,QB,98195,Washington,75.0,223.0,22
20110636,Ricardo Lockette,WR,31030,Fort Valley State (GA),74.0,211.0,24
20110168,Demarcus Love,OT,72701,Arkansas,76.0,315.0,23
20110613,Scott Lutrus,LB,6269,Connecticut,75.0,238.0,23
20110723,Jeff Maehl,WR,97403,Oregon,72.0,185.0,22
20110074,Ryan Mallett,QB,72701,Arkansas,78.0,250.0,22
20110124,Owen Marecic,RB,94305,Stanford,72.0,245.0,22
20110090,Curtis Marsh,DB,84322,Utah State,73.0,197.0,23
20110116,Casey Matthews,LB,97403,Oregon,73.0,242.0,22
20110230,Cliff Matthews,DE,29208,South Carolina,76.0,268.0,21
20110173,Byron Maxwell,DB,29631,Clemson,73.0,198.0,23
20110109,Colin McCarthy,LB,33124,Miami (FL),73.0,243.0,22
20110065,Terrell McClain,DT,33620,South Florida,74.0,302.0,22
20110712,DeAndre McDaniel,S,29631,Clemson,72.0,213.0,23
20110208,Greg McElroy,QB,35487,Alabama,74.0,225.0,22
20110165,Pernell McPhee,DE,39762,Mississippi State,75.0,269.0,22
20110211,Bruce Miller,RB,32816,Central Florida,74.0,248.0,23
20110002,Von Miller,LB,77843,Texas A&M,75.0,250.0,22
20110066,Dontay Moch,LB,89557,Nevada,74.0,255.0,22
20110075,John Moffitt,OG,53706,Wisconsin,76.0,319.0,24
20110189,Mike Mohamed,LB,94720,California,75.0,243.0,23
20110148,Denarius Moore,WR,37998,Tennessee,72.0,190.0,22
20110045,Rahim Moore,DB,90095,UCLA,73.0,195.0,21
20110810,Adrian Moten,LB,20740,Maryland,74.0,230.0,23
20110061,Jonas Mouton,LB,48109,Michigan,74.0,240.0,23
20110071,DeMarco Murray,RB,73019,Oklahoma,73.0,220.0,23
20110253,Chris Neild,DT,26506,West Virginia,74.0,325.0,23
20110087,Drake Nevis,DT,70803,Louisiana State,73.0,310.0,21
20110001,Cam Newton,QB,36849,Auburn,77.0,245.0,21
20110214,Derek Newton,OT,72401,Arkansas State,78.0,315.0,23
20110863,Kris O'Dowd,C,90089,USC,76.0,304.0,22
20110597,Schuylar Oordt,TE,50701,Northern Iowa,79.0,261.0,23
20110254,Cheta Ozougwu,LB,77005,Rice,74.0,255.0,22
20110053,Stephen Paea,DT,97331,Oregon State,73.0,295.0,22
20110402,Martin Parker,DT,23173,Richmond,74.0,303.0,23
20110088,Johnny Patrick,DB,40292,Louisville,71.0,190.0,22
20110155,Niles Paul,WR,68588,Nebraska,73.0,242.0,21
20110239,Mike Person,OG,59717,Montana State,76.0,300.0,22
20110005,Patrick Peterson,DB,70803,Louisiana State,73.0,203.0,20
20110078,Austin Pettis,WR,83725,Boise State,75.0,203.0,23
20110695,Zack Pianalto,TE,27599,North Carolina,76.0,250.0,21
20110132,Kealoha Pilares,WR,96813,Hawaii,70.0,205.0,23
20110150,Jason Pinkston,OT,15260,Pittsburgh,76.0,305.0,23
20110012,Christian Ponder,QB,32306,Florida State,74.0,230.0,23
20110640,Josh Portis,QB,15419,California (PA),75.0,211.0,23
20110015,Mike Pouncey,C,32611,Florida,77.0,298.0,21
20110199,Jerrell Powe,DT,38677,Mississippi,74.0,331.0,24
20110126,Bilal Powell,RB,40292,Louisville,70.0,204.0,22
20110014,Robert Quinn,DE,27599,North Carolina,76.0,250.0,20
20110076,Will Rackley,OG,18015,Lehigh (PA),75.0,310.0,21
20110042,Brooks Reed,LB,85721,Arizona,75.0,254.0,24
20110215,D'Aundre Reed,DE,85721,Arizona,76.0,260.0,23
20110085,Jah Reid,OT,32816,Central Florida,79.0,325.0,22
20110500,Allen Reisner,TE,52242,Iowa,75.0,255.0,22
20110073,Stevan Ridley,RB,70803,Louisiana State,71.0,220.0,22
20110178,Aldrick Robinson,WR,75205,Southern Methodist,70.0,187.0,22
20110145,Jacquizz Rodgers,RB,97331,Oregon State,66.0,205.0,21
20110206,Justin Rogers,DB,23173,Richmond,71.0,181.0,23
20110193,Brian Rolle,LB,43210,Ohio State,70.0,240.0,22
20110177,Evan Royster,RB,16802,Penn State,73.0,216.0,23
20110188,Chris Rucker,DB,48824,Michigan State,73.0,209.0,22
20110618,Kevin Rutland,DB,65211,Missouri,72.0,193.0,23
20110774,Brandon Saine,RB,43210,Ohio State,71.0,220.0,22
20110112,Greg Salas,WR,96813,Hawaii,74.0,210.0,22
20110249,DeMarco Sampson,WR,92115,San Diego State,74.0,204.0,25
20110532,Jock Sanders,WR,26506,West Virginia,66.0,185.0,22
20110134,Robert Sands,DB,26506,West Virginia,76.0,215.0,21
20110579,Dane Sanzenbacher,WR,43210,Ohio State,71.0,184.0,22
20110198,Tyler Sash,DB,52242,Iowa,72.0,215.0,22
20110503,Weslye Saunders,TE,29208,South Carolina,77.0,261.0,22
20110201,Stephen Schilling,OT,48109,Michigan,77.0,312.0,22
20110221,Da'Rel Scott,RB,20740,Maryland,71.0,210.0,22
20110100,Da'Norris Searcy,DB,27599,North Carolina,71.0,207.0,22
20110037,Jabaal Sheard,DE,15260,Pittsburgh,75.0,265.0,21
20110068,Kelvin Sheppard,LB,70803,Louisiana State,74.0,249.0,23
20110136,Anthony Sherman,RB,6269,Connecticut,70.0,242.0,22
20110154,Richard Sherman,DB,94305,Stanford,75.0,195.0,23
20110032,Derek Sherrod,OT,39762,Mississippi State,77.0,321.0,22
20110114,Cecil Shorts,WR,44601,Mount Union (OH),72.0,202.0,23
20110490,Sealver Siliga,DT,84112,Utah,74.0,345.0,21
20110681,David Sims,S,50011,Iowa State,70.0,210.0,24
20110137,Buster Skrine,DB,37403,Chattanooga State,69.0,185.0,22
20110007,Aldon Smith,LB,65211,Missouri,76.0,265.0,21
20110186,D.J. Smith,LB,28608,Appalachian State (NC),72.0,239.0,22
20110027,Jimmy Smith,DB,80309,Colorado,74.0,210.0,22
20110159,Lee Smith,TE,25755,Marshall,78.0,265.0,23
20110058,Torrey Smith,WR,20740,Maryland,72.0,205.0,22
20110009,Tyron Smith,OT,90089,USC,77.0,320.0,20
20110441,Willie Smith,OL,27858,East Carolina (NC),77.0,310.0,24
20110017,Nate Solder,OT,80309,Colorado,80.0,325.0,23
20110667,Owen Spencer,WR,27607,NC State,75.0,185.0,23
20110135,Ricky Stanzi,QB,52242,Iowa,76.0,228.0,23
20110104,Luke Stocker,TE,37998,Tennessee,77.0,253.0,22
20110171,Quan Sturdivant,LB,27599,North Carolina,73.0,241.0,22
20110682,Jerrard Tarrant,S,30332,Georgia Tech,73.0,204.0,21
20110697,Vai Taua,RB,89557,Nevada,69.0,211.0,22
20110021,Phil Taylor,DT,76706,Baylor,75.0,343.0,23
20110180,Tyrod Taylor,QB,24061,Virginia Tech,73.0,215.0,21
20110710,Zane Taylor,C,84112,Utah,74.0,309.0,23
20110062,Daniel Thomas,RB,66506,Kansas State,73.0,235.0,23
20110195,J.T. Thomas,LB,26506,West Virginia,73.0,236.0,22
20110143,Josh Thomas,DB,14260,Buffalo,71.0,196.0,22
20110129,Julius Thomas,TE,97201,Portland State (OR),77.0,262.0,22
20110213,Brandyn Thompson,DB,83725,Boise State,70.0,185.0,21
20110698,Isaiah Thompson,OG,77006,Houston,76.0,321.0,23
20110620,Cedric Thornton,DL,71753,Southern Arkansas,76.0,290.0,22
20110183,Jordan Todman,RB,6269,Connecticut,70.0,200.0,21
20110727,Terrence Toliver,WR,70803,Louisiana State,77.0,204.0,22
20110767,Scott Tolzien,QB,53706,Wisconsin,74.0,215.0,23
20110501,Devon Torrence,DB,43210,Ohio State,72.0,190.0,22
20110161,Julian Vandervelde,OG,52242,Iowa,74.0,300.0,23
20110056,Shane Vereen,RB,94720,California,70.0,205.0,22
20110023,Danny Watkins,OG,76706,Baylor,75.0,310.0,26
20110011,J.J. Watt,DE,53706,Wisconsin,77.0,290.0,22
20110167,Ryan Whalen,WR,94305,Stanford,73.0,200.0,21
20110169,Chris White,LB,39762,Mississippi State,75.0,238.0,22
20110133,Johnny White,RB,27599,North Carolina,70.0,202.0,23
20110224,Markus White,LB,32306,Florida State,76.0,264.0,23
20110467,Colby Whitlock,DT,79415,Texas Tech,74.0,302.0,22
20110030,Muhammad Wilkerson,DT,19122,Temple,76.0,315.0,21
20110034,Aaron Williams,DB,78712,Texas,72.0,199.0,21
20110141,D.J. Williams,TE,72701,Arkansas,74.0,245.0,22
20110477,Ian Williams,DT,46556,Notre Dame,73.0,305.0,21
20110196,Keith Williams,OG,68588,Nebraska,77.0,330.0,23
20110468,Marshall Williams,WR,27106,Wake Forest,73.0,188.0,23
20110519,Nate Williams,S,98195,Washington,72.0,217.0,22
20110038,Ryan Williams,RB,24061,Virginia Tech,69.0,207.0,21
20110203,Zack Williams,C,99164,Washington State,75.0,315.0,22
20110166,Lawrence Wilson,LB,6269,Connecticut,73.0,229.0,23
20110072,Martez Wilson,LB,61801,Illinois,76.0,252.0,22
20110563,Ryan Winterswyk,TE,83725,Boise State,76.0,258.0,24
20110048,Stefen Wisniewski,C,16802,Penn State,75.0,305.0,22
20110099,K.J. Wright,LB,39762,Mississippi State,76.0,246.0,21
20110089,Shareece Wright,DB,90089,USC,71.0,184.0,24
20110152,T.J. Yates,QB,27599,North Carolina,76.0,217.0,23
20110585,Jimmy Young,WR,76109,Texas Christian,72.0,204.0,24
20110044,Titus Young,WR,83725,Boise State,71.0,174.0,21
20110244,Lee Ziemba,OT,36849,Auburn,78.0,313.0,22
20120204,Emmanuel Acho,LB,78712,Texas,74.0,240.0,21
20120104,Joe Adams,WR,72701,Arkansas,71.0,185.0,22
20120056,Mike Adams,OT,43210,Ohio State,79.0,323.0,22
20120597,Chas Alecxih,DT,15260,Pittsburgh,76.0,295.0,23
20120103,Frank Alexander,DE,73019,Oklahoma,76.0,270.0,22
20120242,Antonio Allen,S,29208,South Carolina,73.0,210.0,23
20120064,Dwayne Allen,TE,29631,Clemson,75.0,265.0,22
20120044,Jeff Allen,OG,61801,Illinois,76.0,305.0,22
20120208,Justin Anderson,OG,30602,Georgia,77.0,340.0,24
20120070,Bryan Anger,P,94720,California,75.0,205.0,23
20120178,Mark Asper,OG,97403,Oregon,79.0,325.0,26
20120250,Edwin Baker,RB,48824,Michigan State,68.0,215.0,20
20120587,Ryan Baker,LB,70803,Louisiana State,72.0,236.0,22
20120170,Vick Ballard,RB,39762,Mississippi State,70.0,224.0,21
20120007,Mark Barron,DB,35487,Alabama,74.0,225.0,22
20120248,Kelvin Beachum,OT,75205,Southern Methodist,75.0,308.0,22
20120520,Tim Benford,WR,38505,Tennessee Tech,71.0,193.0,22
20120100,Travis Benjamin,WR,33124,Miami (FL),70.0,175.0,22
20120085,Dwight Bentley,DB,70504,Louisiana Lafayette,70.0,176.0,22
20120090,Jake Bequette,DE,72701,Arkansas,77.0,265.0,23
20120095,Tony Bergstrom,OG,84112,Utah,77.0,315.0,25
20120177,Justin Bethel,DB,29325,Presbyterian (SC),72.0,200.0,21
20120005,Justin Blackmon,WR,74078,Oklahoma State,73.0,210.0,22
20120108,Philip Blake,C,76706,Baylor,75.0,310.0,26
20120139,Robert Blanton,DB,46556,Notre Dame,73.0,202.0,22
20120438,Jamie Blatnick,DE,74078,Oklahoma State,75.0,253.0,22
20120693,Brandon Bolden,RB,38677,Mississippi,71.0,220.0,22
20120101,Omar Bolden,S,85287,Arizona State,70.0,195.0,23
20120123,Brandon Boykin,DB,30602,Georgia,70.0,173.0,21
20120562,Jarrett Boykin,WR,24061,Virginia Tech,74.0,218.0,22
20120105,Nigel Bradham,LB,32306,Florida State,74.0,241.0,22
20120038,Andre Branch,DE,29631,Clemson,77.0,263.0,22
20120206,LaVon Brazill,WR,45701,Ohio,71.0,194.0,23
20120563,Michael Brewster,C,43210,Ohio State,76.0,305.0,22
20120014,Michael Brockers,DT,70803,Louisiana State,77.0,302.0,21
20120076,Brandon Brooks,OG,45056,Miami (OH),77.0,335.0,22
20120124,Ron Brooks,DB,70803,Louisiana State,70.0,190.0,23
20121102,Charles Brown,DB,27599,North Carolina,69.0,202.0,23
20120712,James Brown,OT,36082,Troy (AL),76.0,306.0,23
20120052,Zach Brown,LB,27599,North Carolina,73.0,251.0,22
20120054,Ryan Broyles,WR,73019,Oklahoma,70.0,188.0,24
20120454,Vontaze Burfict,LB,85287,Arizona State,73.0,255.0,21
20120129,Miles Burris,LB,92115,San Diego State,74.0,240.0,23
20120147,Tank Carder,LB,76109,Texas Christian,74.0,235.0,23
20120786,Sean Cattouse,S,94720,California,74.0,210.0,23
20120136,Josh Chapman,DT,35487,Alabama,72.0,341.0,22
20120116,Orson Charles,TE,30602,Georgia,75.0,247.0,21
20120134,Greg Childs,WR,72701,Arkansas,75.0,217.0,22
20120006,Morris Claiborne,DB,70803,Louisiana State,71.0,192.0,22
20120152,Danny Coale,WR,24061,Virginia Tech,72.0,187.0,23
20120210,Audie Cole,LB,27607,NC State,77.0,248.0,22
20120243,B.J. Coleman,QB,37403,Chattanooga State,75.0,231.0,23
20120193,Tom Compton,OT,57069,South Dakota,77.0,313.0,22
20120468,Josh Cooper,WR,74078,Oklahoma State,70.0,190.0,23
20120016,Quinton Coples,DE,27599,North Carolina,78.0,290.0,21
20120888,Paul Cornick,OT,58102,North Dakota State,78.0,310.0,23
20120440,Aaron Corp,QB,23173,Richmond,76.0,195.0,23
20120102,Kirk Cousins,QB,48824,Michigan State,75.0,202.0,23
20120012,Fletcher Cox,DT,39762,Mississippi State,76.0,310.0,21
20120158,Jack Crawford,DE,16802,Penn State,77.0,274.0,23
20120081,Tyrone Crawford,DE,83725,Boise State,76.0,290.0,22
20120434,Lennon Creer,RB,71272,Louisiana Tech,73.0,216.0,23
20120126,Jared Crick,DE,68588,Nebraska,76.0,285.0,22
20120168,Juron Criner,WR,85721,Arizona,75.0,221.0,22
20120183,B.J. Cunningham,WR,48824,Michigan State,73.0,215.0,22
20120059,Vinny Curry,DE,25755,Marshall,75.0,279.0,23
20120132,Mike Daniels,DE,52242,Iowa,72.0,310.0,22
20120241,Andrew Datko,OT,32306,Florida State,78.0,315.0,21
20120058,Lavonte David,LB,68588,Nebraska,73.0,233.0,22
20120486,Austin Davis,QB,39406,Southern Miss,74.0,221.0,22
20120077,Demario Davis,LB,72401,Arkansas State,74.0,248.0,23
20120024,David DeCastro,OG,94305,Stanford,77.0,316.0,22
20120224,Alfonzo Dennard,DB,68588,Nebraska,70.0,200.0,22
20120233,Drake Dunsmore,TE,60208,Northwestern,75.0,235.0,23
20120684,Patrick Edwards,WR,77006,Houston,69.0,175.0,23
20120078,Michael Egnew,TE,65211,Missouri,77.0,262.0,22
20120128,Rhett Ellison,FB,90089,USC,77.0,255.0,23
20120157,Bradie Ewing,RB,53706,Wisconsin,71.0,243.0,22
20120838,Hebron Fangupo,DT,84602,BYU,72.0,324.0,26
20120539,Antonio Fenelus,DB,53706,Wisconsin,69.0,190.0,22
20120034,Coby Fleener,TE,94305,Stanford,78.0,251.0,23
20120165,Darius Fleming,LB,46556,Notre Dame,74.0,250.0,22
20120080,Jamell Fleming,DB,73019,Oklahoma,71.0,206.0,22
20120013,Michael Floyd,WR,46556,Notre Dame,75.0,220.0,22
20120088,Nick Foles,QB,85721,Arizona,78.0,243.0,23
20120774,Chase Ford,TE,33124,Miami (FL),78.0,255.0,21
20120694,Marcus Forston,DL,33124,Miami (FL),75.0,305.0,22
20120695,Justin Francis,DE,7102,Rutgers,76.0,270.0,23
20120246,Terrence Frederick,DB,77843,Texas A&M,70.0,187.0,22
20120214,Tim Fugger,LB,37240,Vanderbilt,76.0,248.0,22
20120600,Jeff Fuller,WR,77843,Texas A&M,76.0,223.0,22
20120202,Terrance Ganaway,RB,76706,Baylor,73.0,240.0,23
20120471,Garth Gerhart,OL,85287,Arizona State,73.0,310.0,23
20120141,Adam Gettis,OG,52242,Iowa,75.0,315.0,23
20120010,Stephon Gilmore,DB,29208,South Carolina,73.0,190.0,21
20120096,Chris Givens,WR,27106,Wake Forest,73.0,203.0,22
20120041,Cordy Glenn,OT,30602,Georgia,78.0,345.0,22
20120140,Najee Goode,LB,26506,West Virginia,72.0,244.0,22
20120069,T.J. Graham,WR,27607,NC State,71.0,190.0,22
20120182,Cyrus Gray,RB,77843,Texas A&M,70.0,206.0,22
20120601,Jonas Gray,RB,46556,Notre Dame,70.0,225.0,21
20120110,Ladarius Green,TE,70504,Louisiana Lafayette,78.0,240.0,21
20120002,Robert Griffin,QB,76706,Baylor,74.0,218.0,22
20120181,Winston Guy,S,40506,Kentucky,73.0,220.0,22
20120219,Trevor Guyton,DT,94720,California,75.0,280.0,22
20120617,Dominique Hamilton,DL,65211,Missouri,77.0,315.0,23
20120505,Jewel Hampton,RB,62901,Southern Illinois,69.0,210.0,22
20120534,Darius Hanks,WR,35487,Alabama,72.0,187.0,23
20120186,James Hanna,TE,73019,Oklahoma,76.0,260.0,22
20120456,Tyler Hansen,QB,80309,Colorado,73.0,225.0,22
20120487,Cory Harkey,TE,90095,UCLA,76.0,262.0,21
20120253,Chandler Harnish,QB,60115,Northern Illinois,74.0,222.0,23
20120781,Cliff Harris,DB,97403,Oregon,71.0,180.0,21
20120672,DaJohn Harris,DL,90089,USC,75.0,306.0,23
20120400,Josh Harris,LS,36849,Auburn,73.0,240.0,23
20120176,Mike Harris,DB,32306,Florida State,70.0,188.0,23
20120062,Casey Hayward,DB,37240,Vanderbilt,71.0,192.0,22
20120238,Junior Hemingway,WR,48109,Michigan,73.0,225.0,23
20120191,Dan Herron,RB,43210,Ohio State,70.0,212.0,23
20120089,Akiem Hicks,DT,15,Regina (Canada),77.0,332.0,22
20120025,Dont'a Hightower,LB,35487,Alabama,75.0,265.0,22
20120043,Stephen Hill,WR,30332,Georgia Tech,76.0,215.0,21
20120067,Ronnie Hillman,RB,92115,San Diego State,70.0,195.0,20
20120092,T.Y. Hilton,WR,33199,Florida International,69.0,178.0,22
20120091,Lamar Holmes,OT,39406,Southern Miss,78.0,333.0,22
20120094,Jayron Hosley,DB,24061,Virginia Tech,70.0,178.0,21
20120114,Jaye Howard,DT,32611,Florida,75.0,314.0,23
20120441,Delano Howell,S,94305,Stanford,71.0,196.0,22
20120087,John Hughes,DT,45221,Cincinnati,74.0,320.0,24
20120779,Emil Igwenagu,TE,1003,Massachusetts,74.0,245.0,23
20120477,Duke Ihenacho,S,95192,San Jose State,72.0,212.0,22
20120167,George Iloka,S,83725,Boise State,76.0,225.0,22
20120018,Melvin Ingram,LB,29208,South Carolina,74.0,247.0,23
20120015,Bruce Irvin,DE,26506,West Virginia,75.0,250.0,24
20120169,Asa Jackson,DB,93407,Cal Poly-San Luis Obispo,70.0,183.0,22
20120739,Janzen Jackson,S,70607,McNeese State (LA),73.0,190.0,21
20120841,Jerrell Jackson,WR,65211,Missouri,72.0,192.0,22
20120137,Malik Jackson,DE,37998,Tennessee,77.0,290.0,22
20120061,LaMichael James,RB,97403,Oregon,69.0,195.0,19
20120675,Jamaar Jarrett,DE,85287,Arizona State,77.0,265.0,22
20120045,Alshon Jeffery,WR,29208,South Carolina,75.0,218.0,22
20120030,A.J. Jenkins,WR,61801,Illinois,72.0,200.0,22
20120039,Janoris Jenkins,DB,35632,North Alabama,70.0,190.0,23
20120237,Cam Johnson,LB,22904,Virginia,76.0,268.0,21
20120120,James-Michael Johnson,LB,89557,Nevada,73.0,240.0,22
20120589,Leonard Johnson,DB,50011,Iowa State,70.0,194.0,22
20120730,Rishaw Johnson,OG,15419,California (PA),75.0,313.0,23
20120478,Steven Johnson,LB,66045,Kansas,73.0,237.0,24
20120065,Trumaine Johnson,DB,59812,Montana,74.0,213.0,22
20120099,Ben Jones,OG,30602,Georgia,75.0,308.0,22
20120021,Chandler Jones,DE,13244,Syracuse,77.0,265.0,22
20120718,Jeremy Jones,DB,48202,Wayne State (MI),70.0,197.0,22
20120234,Marcel Jones,OT,68588,Nebraska,79.0,320.0,23
20120166,Marvin Jones,WR,94720,California,74.0,198.0,22
20120155,Josh Kaddu,LB,97403,Oregon,75.0,246.0,22
20120004,Matt Kalil,OT,90089,USC,79.0,315.0,22
20120642,Jermaine Kearse,WR,98195,Washington,73.0,209.0,22
20120511,Case Keenum,QB,77006,Houston,73.0,215.0,24
20120151,Senio Kelemete,OG,98195,Washington,75.0,300.0,21
20120046,Mychal Kendricks,LB,94720,California,72.0,240.0,21
20120017,Dre Kirkpatrick,DB,35487,Alabama,74.0,185.0,22
20120055,Peter Konz,OG,53706,Wisconsin,77.0,317.0,22
20120009,Luke Kuechly,LB,2459,Boston,75.0,238.0,21
20120239,Markus Kuhn,DT,27607,NC State,76.0,303.0,25
20120172,Jeremy Lane,DB,71497,Northwestern State (LA),72.0,190.0,21
20120071,Josh LeRibeus,OG,75205,Southern Methodist,74.0,315.0,22
20120527,Ronald Leary,OG,38152,Memphis,75.0,320.0,23
20120125,Ronnell Lewis,DE,73019,Oklahoma,74.0,253.0,21
20120223,Travis Lewis,LB,73019,Oklahoma,74.0,235.0,24
20120185,Ryan Lindley,QB,92115,San Diego State,75.0,232.0,22
20120843,Shawn Loiseau,LB,1845,Merrimack (MA),72.0,236.0,22
20120117,Joe Looney,OG,27106,Wake Forest,75.0,315.0,21
20120001,Andrew Luck,QB,94305,Stanford,76.0,240.0,22
20120554,D'Anton Lynn,DB,16802,Penn State,73.0,208.0,22
20120163,Terrell Manning,LB,27607,NC State,74.0,237.0,22
20120142,Brandon Marshall,LB,89557,Nevada,73.0,250.0,22
20120031,Doug Martin,RB,83725,Boise State,69.0,223.0,23
20120042,Jonathan Martin,OT,94305,Stanford,77.0,312.0,22
20120121,Keshawn Martin,WR,48824,Michigan State,71.0,195.0,22
20120190,Markelle Martin,S,74078,Oklahoma State,72.0,207.0,21
20120082,Mike Martin,DT,48109,Michigan,73.0,298.0,21
20120164,Jonathan Massaquoi,DE,36082,Troy (AL),74.0,264.0,23
20120112,Bobby Massie,OT,38677,Mississippi,78.0,317.0,22
20120227,Rishard Matthews,WR,89557,Nevada,72.0,217.0,22
20120535,Marquis Maze,WR,35487,Alabama,68.0,186.0,24
20120201,Matt McCants,OT,35294,Alabama- Birmingham,77.0,309.0,22
20120751,Antoine McClain,OG,29631,Clemson,77.0,336.0,22
20120019,Shea McClellin,DE,83725,Boise State,75.0,250.0,22
20120604,Kelcie McCray,S,72401,Arkansas State,74.0,202.0,23
20120133,Jerron McMillian,S,4469,Maine,71.0,203.0,23
20120194,Marvin McNutt,WR,52242,Iowa,74.0,216.0,22
20120222,Caleb McSurdy,LB,59812,Montana,73.0,237.0,22
20120497,Vaughn Meatoga,DT,96813,Hawaii,74.0,295.0,22
20120846,Davin Meggett,RB,20740,Maryland,68.0,219.0,22
20120146,DeQuan Menzie,DB,35487,Alabama,71.0,202.0,22
20120026,Whitney Mercilus,LB,61801,Illinois,76.0,260.0,21
20120097,Lamar Miller,RB,33124,Miami (FL),70.0,225.0,21
20120160,Ryan Miller,OT,80309,Colorado,79.0,320.0,22
20120496,Chase Minnifield,DB,22904,Virginia,72.0,185.0,23
20120192,Charles Mitchell,S,39762,Mississippi State,71.0,205.0,22
20120226,David Molk,C,48109,Michigan,73.0,290.0,23
20120460,Kashif Moore,WR,6269,Connecticut,69.0,180.0,23
20120689,Kellen Moore,QB,83725,Boise State,72.0,200.0,22
20120848,Rennie Moore,OLB,29631,Clemson,75.0,271.0,23
20120173,Alfred Morris,RB,33431,Florida Atlantic,70.0,222.0,23
20120131,Brandon Mosley,OG,36849,Auburn,77.0,318.0,23
20120605,Derek Moye,WR,16802,Penn State,77.0,210.0,23
20120580,Tyler Nielsen,LB,52242,Iowa,75.0,238.0,23
20120623,Lucas Nix,OL,15260,Pittsburgh,77.0,320.0,22
20120143,Josh Norman,DB,29528,Coastal Carolina (SC),72.0,200.0,24
20120060,Kelechi Osemele,OG,50011,Iowa State,77.0,330.0,22
20120057,Brock Osweiler,QB,85287,Arizona State,79.0,240.0,21
20120450,Chris Owusu,WR,94305,Stanford,74.0,200.0,22
20120596,Eric Page,WR,43606,Toledo,70.0,180.0,20
20120240,David Paulson,TE,97403,Oregon,76.0,246.0,23
20120050,Isaiah Pead,RB,45221,Cincinnati,70.0,204.0,22
20120543,Micah Pellerin,S,23669,Hampton (VA),72.0,192.0,23
20120028,Nick Perry,LB,90089,USC,75.0,265.0,22
20120418,Deangelo Peterson,TE,70803,Louisiana State,76.0,235.0,23
20120084,Bernard Pierce,RB,19122,Temple,72.0,222.0,20
20120849,Eddie Pleasant,S,97403,Oregon,70.0,210.0,23
20120011,Dontari Poe,DT,38152,Memphis,75.0,346.0,21
20120778,Chris Polk,RB,98195,Washington,71.0,222.0,22
20120768,Tauren Poole,RB,37998,Tennessee,70.0,210.0,22
20120068,DeVier Posey,WR,43210,Ohio State,73.0,210.0,22
20120221,Nate Potter,OT,83725,Boise State,77.0,295.0,23
20120624,Chaz Powell,S,16802,Penn State,72.0,203.0,24
20120584,Tydreke Powell,DT,27599,North Carolina,75.0,325.0,23
20120156,Shaun Prater,DB,52242,Iowa,70.0,190.0,22
20120797,De'Andre Presley,DB,28608,Appalachian State (NC),70.0,188.0,22
20120753,Nick Provo,TE,13244,Syracuse,76.0,249.0,23
20120754,Cyhl Quarles,DB,27106,Wake Forest,75.0,212.0,23
20120033,Brian Quick,WR,28608,Appalachian State (NC),75.0,218.0,22
20120159,Chris Rainey,RB,32611,Florida,69.0,180.0,24
20120215,Kheeston Randall,DT,78712,Texas,77.0,309.0,21
20120063,Rueben Randle,WR,70803,Louisiana State,74.0,203.0,20
20120465,Antwuan Reed,DB,15260,Pittsburgh,70.0,190.0,22
20120023,Riley Reiff,OT,52242,Iowa,78.0,305.0,23
20120636,Beau Reliford,TE,32306,Florida State,78.0,269.0,22
20120049,Kendall Reyes,DE,6269,Connecticut,76.0,300.0,22
20120769,Matt Reynolds,OT,84602,BYU,76.0,310.0,25
20120252,Daryl Richardson,RB,79699,Abilene Christian (TX),71.0,196.0,22
20120677,Sean Richardson,S,37240,Vanderbilt,74.0,216.0,22
20120003,Trent Richardson,RB,35487,Alabama,69.0,225.0,21
20120249,Travian Robertson,DT,29208,South Carolina,76.0,304.0,23
20120439,Gerell Robinson,WR,85287,Arizona State,76.0,220.0,22
20120066,Josh Robinson,DB,32816,Central Florida,70.0,200.0,21
20120119,Keenan Robinson,LB,78712,Texas,75.0,245.0,22
20120180,Trenton Robinson,DB,48824,Michigan State,69.0,195.0,22
20120405,James Rodgers,WR,97331,Oregon State,67.0,188.0,23
20120111,Evan Rodriguez,TE,19122,Temple,74.0,245.0,23
20120556,Brett Roy,LB,89557,Nevada,76.0,260.0,23
20120144,Zebrie Sanders,OT,32306,Florida State,78.0,320.0,22
20120083,Mohamed Sanu,WR,7102,Rutgers,74.0,210.0,22
20120585,Quentin Saulsberry,C,39762,Mississippi State,75.0,300.0,23
20120037,Mitchell Schwartz,OT,94720,California,77.0,320.0,22
20120115,Coty Sensabaugh,DB,29631,Clemson,71.0,187.0,23
20120608,Derrick Shelby,DE,84112,Utah,74.0,280.0,23
20120040,Amini Silatolu,OG,76308,Midwestern State (TX),76.0,305.0,23
20120029,Harrison Smith,S,46556,Notre Dame,74.0,214.0,23
